日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2020-02-27,优,45,151,29,45,4,20,0.59,85
2020-02-28,优,44,239,30,35,4,31,0.65,45
2020-02-29,优,38,127,27,16,4,37,0.79,51
2020-03-01,优,27,49,16,13,4,24,0.61,64
2020-03-02,优,34,88,23,27,4,18,0.78,81
2020-03-03,优,34,110,21,33,5,28,0.62,72
2020-03-04,优,42,183,29,35,5,22,0.61,81
2020-03-05,优,32,90,21,30,5,19,0.53,88
2020-03-06,优,32,50,21,31,5,21,0.53,89
2020-03-07,良,80,270,59,44,6,36,0.72,74
2020-03-08,优,32,55,18,19,4,22,0.45,89
2020-03-09,优,26,44,12,8,4,33,0.56,69
2020-03-10,优,46,163,29,28,4,28,0.65,80
2020-03-11,良,84,319,60,62,6,50,0.82,69
2020-03-12,良,71,232,52,49,6,30,0.68,91
2020-03-13,优,38,108,24,24,4,32,0.59,69
2020-03-14,优,42,101,22,44,5,30,0.56,71
2020-03-15,良,67,254,43,71,8,54,0.73,63
2020-03-16,优,37,42,16,39,5,28,0.52,76
2020-03-17,良,52,119,29,56,9,46,0.58,87
2020-03-18,良,74,233,51,74,11,58,0.67,91
2020-03-19,良,69,234,34,75,10,37,0.51,73
2020-03-20,良,54,116,14,60,10,34,0.41,84
2020-03-21,良,58,158,33,64,13,43,0.64,89
2020-03-22,良,59,206,39,36,5,28,0.58,78
2020-03-23,优,31,48,13,28,5,32,0.35,75
2020-03-24,优,41,77,24,37,6,40,0.41,79
2020-03-25,优,38,67,16,39,7,26,0.50,88
2020-03-26,优,48,188,34,41,8,53,0.83,35
2020-03-27,优,37,230,14,30,4,20,0.55,69
2020-03-28,优,30,142,8,24,5,17,0.43,74
2020-03-29,优,29,112,8,28,5,23,0.43,68
2020-03-30,优,25,73,12,22,4,31,0.49,69
2020-03-31,优,29,59,15,27,5,33,0.47,70
2020-04-01,良,51,204,36,39,6,29,0.59,92
2020-04-02,优,42,118,16,43,6,27,0.43,86
2020-04-03,优,47,139,27,47,6,35,0.47,91
2020-04-04,良,71,238,48,72,8,54,0.64,83
2020-04-05,优,40,95,12,40,5,17,0.37,97
2020-04-06,优,37,63,14,37,6,31,0.41,82
2020-04-07,优,45,92,24,45,7,58,0.53,53
2020-04-08,优,50,103,28,52,8,64,0.56,68
2020-04-09,良,56,166,35,54,7,43,0.53,81
2020-04-10,优,45,94,22,46,5,26,0.49,96
2020-04-11,优,36,78,21,29,5,24,0.51,91
2020-04-12,良,72,280,52,53,8,33,0.75,89
2020-04-13,良,75,282,54,79,9,52,0.85,91
2020-04-14,良,82,276,60,76,8,56,0.72,110
2020-04-15,良,76,243,53,72,9,59,0.70,94
2020-04-16,良,58,102,36,58,8,43,0.64,109
2020-04-17,良,77,239,50,98,9,79,0.95,55
2020-04-18,良,65,203,44,78,7,47,0.86,100
2020-04-19,优,46,151,32,28,5,29,0.80,101
2020-04-20,良,72,334,52,46,7,45,0.91,102
2020-04-21,优,41,170,22,28,5,31,0.51,83
2020-04-22,优,45,198,22,47,6,38,0.48,84
2020-04-23,优,48,215,22,50,7,28,0.48,100
2020-04-24,良,61,256,36,69,9,48,0.58,105
2020-04-25,良,64,276,40,70,9,47,0.60,110
2020-04-26,良,62,271,32,72,7,28,0.53,103
2020-04-27,优,37,44,18,36,5,28,0.43,92
2020-04-28,优,38,36,20,36,6,43,0.46,72
2020-04-29,优,44,52,20,44,8,28,0.50,112
2020-04-30,良,65,180,34,65,10,39,0.68,111
2020-05-01,良,58,153,38,62,8,47,0.75,51
2020-05-02,优,42,88,29,37,7,25,0.62,87
2020-05-03,良,77,278,50,72,8,46,0.82,101
2020-05-04,良,82,309,59,45,7,50,0.75,80
2020-05-05,优,41,151,27,23,5,25,0.65,95
2020-05-06,优,32,59,22,26,5,29,0.65,66
2020-05-07,优,42,148,25,36,5,22,0.57,93
2020-05-08,优,28,63,16,28,5,18,0.58,66
2020-05-09,良,60,346,43,41,6,41,1.05,48
2020-05-10,良,100,342,75,63,7,47,1.02,62
2020-05-11,轻度污染,112,363,84,66,7,42,0.94,118
2020-05-12,良,58,214,24,63,8,38,0.63,113
2020-05-13,良,66,220,18,81,6,31,0.50,97
2020-05-14,良,66,277,19,81,7,22,0.59,112
2020-05-15,优,49,187,30,42,6,40,0.80,73
2020-05-16,良,91,330,67,43,7,63,0.95,42
2020-05-17,良,93,320,69,49,8,37,0.85,95
2020-05-18,良,66,283,37,65,8,36,0.80,92
2020-05-19,良,61,263,26,71,9,38,0.70,103
2020-05-20,良,75,298,39,71,9,35,0.65,143
2020-05-21,优,49,205,20,51,6,22,0.57,123
2020-05-22,优,41,188,19,37,6,22,0.57,117
2020-05-23,优,38,136,22,35,7,21,0.57,81
2020-05-24,良,58,268,37,52,8,23,0.69,115
2020-05-25,良,75,345,55,54,6,29,0.80,100
2020-05-26,优,29,93,16,19,6,30,0.63,82
2020-05-27,良,54,261,38,45,7,53,0.78,73
2020-05-28,良,91,357,60,70,8,45,0.90,130
2020-05-29,良,90,344,66,62,7,50,0.79,91
2020-05-30,优,32,86,10,14,5,22,0.51,102
2020-05-31,良,75,342,53,51,6,42,0.95,99
2020-06-01,良,97,349,64,61,7,37,0.83,130
2020-06-02,良,55,263,27,43,7,32,0.69,127
2020-06-03,优,39,175,25,30,6,45,0.78,48
2020-06-04,良,57,258,40,47,6,51,0.85,71
2020-06-05,优,41,205,23,17,4,33,0.67,67
2020-06-06,优,26,59,10,15,4,20,0.57,84
2020-06-07,优,36,120,20,34,6,22,0.53,89
2020-06-08,良,51,224,30,54,6,19,0.58,80
2020-06-09,优,20,28,13,16,4,21,0.53,53
2020-06-10,优,48,260,34,31,4,43,0.71,41
2020-06-11,良,70,329,51,31,4,36,0.74,61
2020-06-12,良,73,351,48,43,5,32,0.72,102
2020-06-13,良,60,304,39,51,5,44,0.75,101
2020-06-14,优,45,260,29,39,6,41,0.82,70
2020-06-15,良,61,306,43,24,4,40,0.85,55
2020-06-16,优,35,192,23,21,4,33,0.63,77
2020-06-17,良,57,319,38,45,4,32,0.64,92
2020-06-18,优,41,256,26,34,5,37,0.80,55
2020-06-19,优,41,209,22,26,5,23,0.70,109
2020-06-20,良,58,275,40,34,5,24,0.66,114
2020-06-21,优,25,100,11,11,4,22,0.52,80
2020-06-22,优,25,98,13,18,4,22,0.57,76
2020-06-23,优,28,143,18,21,5,25,0.63,74
2020-06-24,优,42,246,28,29,5,43,0.91,55
2020-06-25,良,53,287,37,28,5,39,0.90,67
2020-06-26,优,47,274,32,29,5,25,0.75,89
2020-06-27,优,36,227,25,23,5,34,0.68,45
2020-06-28,优,27,132,17,14,5,40,0.63,44
2020-06-29,优,39,244,26,27,5,29,0.69,57
2020-06-30,优,41,213,21,29,7,30,0.68,115
2020-07-01,优,34,145,16,23,5,23,0.50,103
2020-07-02,优,27,87,13,21,4,19,0.53,87
2020-07-03,优,25,85,13,19,4,23,0.63,70
2020-07-04,优,24,64,11,15,4,22,0.55,77
2020-07-05,优,34,179,23,20,4,34,0.67,52
2020-07-06,优,38,234,26,21,4,41,0.77,24
2020-07-07,优,42,243,27,30,4,31,0.75,75
2020-07-08,优,34,146,23,24,4,39,0.61,38
2020-07-09,优,26,71,17,14,4,35,0.52,35
2020-07-10,优,28,90,19,19,4,26,0.54,60
2020-07-11,优,39,221,27,21,4,34,0.53,48
2020-07-12,良,59,350,39,49,5,29,0.56,100
2020-07-13,优,40,258,27,35,5,40,0.81,48
2020-07-14,良,51,285,36,29,4,37,0.80,61
2020-07-15,优,30,130,16,12,4,30,0.53,74
2020-07-16,优,27,103,14,18,4,25,0.55,75
2020-07-17,优,26,97,18,21,4,34,0.53,47
2020-07-18,良,57,329,40,53,5,41,0.69,81
2020-07-19,优,50,323,33,45,5,33,0.65,76
2020-07-20,优,37,190,26,26,5,39,0.89,43
2020-07-21,良,80,358,58,55,5,39,0.78,100
2020-07-22,良,89,361,59,57,6,47,0.69,102
2020-07-23,优,41,236,23,44,6,33,0.55,81
2020-07-24,优,46,229,29,41,6,33,0.72,79
2020-07-25,良,92,359,59,61,6,34,0.78,130
2020-07-26,良,58,332,39,44,5,32,0.54,113
2020-07-27,良,51,304,33,44,5,34,0.60,77
2020-07-28,良,55,303,37,49,6,41,0.59,72
2020-07-29,优,29,90,14,27,6,25,0.45,53
2020-07-30,优,23,43,9,23,5,17,0.37,41
2020-07-31,优,28,126,10,28,5,17,0.37,28
2020-08-01,优,29,133,11,29,5,17,0.40,54
2020-08-02,优,32,177,13,32,6,18,0.39,56
2020-08-03,优,26,113,9,26,5,16,0.36,33
2020-08-04,优,28,164,8,28,4,13,0.38,38
2020-08-05,优,22,96,8,20,4,18,0.45,43
2020-08-06,优,37,270,20,35,5,28,0.53,74
2020-08-07,优,49,344,29,50,6,33,0.58,79
2020-08-08,优,39,263,21,39,7,28,0.50,72
2020-08-09,优,43,267,26,42,6,22,0.52,94
2020-08-10,优,39,229,22,39,6,31,0.58,66
2020-08-11,优,35,197,16,34,6,25,0.51,63
2020-08-12,优,37,261,16,35,6,25,0.50,71
2020-08-13,优,44,339,20,40,6,26,0.56,98
2020-08-14,良,54,336,26,48,7,30,0.60,107
2020-08-15,优,31,207,13,29,6,22,0.47,66
2020-08-16,优,38,238,17,37,6,19,0.47,81
2020-08-17,优,41,245,24,44,7,19,0.41,55
2020-08-18,优,47,276,28,48,7,18,0.40,50
2020-08-19,优,41,267,24,41,6,20,0.44,53
2020-08-20,优,38,279,22,38,6,21,0.45,57
2020-08-21,优,36,215,22,35,4,19,0.42,49
2020-08-22,优,34,130,21,33,4,20,0.45,41
2020-08-23,优,35,144,22,34,4,23,0.45,42
2020-08-24,优,26,72,15,25,4,22,0.43,37
2020-08-25,优,28,80,11,28,5,20,0.50,41
2020-08-26,优,34,125,18,34,4,26,0.65,43
2020-08-27,良,52,274,33,47,4,30,0.80,99
2020-08-28,优,25,58,16,20,4,29,0.60,52
2020-08-29,优,30,87,20,23,4,33,0.63,43
2020-08-30,优,48,210,32,31,4,26,0.58,46
2020-08-31,优,22,58,13,21,5,16,0.39,34
2020-09-01,优,26,53,14,26,4,16,0.43,58
2020-09-02,优,30,58,16,30,4,22,0.58,58
2020-09-03,良,73,350,40,62,8,37,0.90,130
2020-09-04,良,77,354,42,61,8,38,0.75,143
2020-09-05,优,40,122,20,38,6,30,0.55,104
2020-09-06,优,42,139,20,42,6,25,0.62,112
2020-09-07,良,91,347,52,96,12,46,1.03,155
2020-09-08,良,82,346,45,79,8,52,0.84,121
2020-09-09,优,49,219,25,43,6,36,0.70,115
2020-09-10,优,44,231,26,37,5,30,0.65,87
2020-09-11,优,33,172,20,27,4,37,0.69,72
2020-09-12,优,37,197,23,33,5,36,0.79,68
2020-09-13,优,38,177,18,34,5,37,0.72,74
2020-09-14,优,30,112,17,19,5,39,0.69,62
2020-09-15,优,35,196,23,17,5,51,0.81,38
2020-09-16,良,62,352,44,40,6,53,1.20,50
2020-09-17,优,43,286,27,20,4,34,0.83,77
2020-09-18,优,41,238,25,27,5,51,0.84,45
2020-09-19,良,95,364,70,59,6,70,1.19,30
2020-09-20,优,49,263,28,39,6,55,0.86,69
2020-09-21,优,37,212,19,33,5,48,0.70,68
2020-09-22,优,33,169,14,30,5,45,0.67,69
2020-09-23,优,29,111,14,27,5,51,0.73,45
2020-09-24,优,38,147,21,35,6,48,0.77,48
2020-09-25,优,33,114,16,32,5,43,0.68,56
2020-09-26,优,31,96,13,29,5,35,0.60,62
2020-09-27,优,28,87,10,26,5,27,0.56,76
2020-09-28,优,28,92,10,28,5,31,0.55,68
2020-09-29,优,29,88,10,27,5,34,0.53,67
2020-09-30,优,36,128,15,33,6,35,0.52,72
2020-10-01,优,42,143,26,42,6,29,0.64,104
2020-10-02,优,37,144,21,34,5,21,0.59,109
2020-10-03,优,25,102,12,23,6,28,0.50,65
2020-10-04,优,30,166,10,17,5,18,0.61,78
2020-10-05,优,33,170,11,33,6,23,0.58,58
2020-10-06,优,28,118,11,28,7,24,0.65,69
2020-10-07,优,26,89,9,25,5,20,0.48,74
2020-10-08,优,31,90,12,31,5,25,0.47,82
2020-10-09,优,33,79,11,32,5,35,0.48,69
2020-10-10,优,35,63,15,35,5,35,0.54,72
2020-10-11,优,36,64,18,35,6,38,0.59,73
2020-10-12,优,35,83,17,34,6,32,0.58,82
2020-10-13,优,44,147,24,39,6,31,0.60,82
2020-10-14,优,34,137,10,34,5,26,0.49,81
2020-10-15,优,34,135,12,34,6,24,0.53,85
2020-10-16,优,24,98,13,20,5,40,0.60,52
2020-10-17,优,38,150,25,33,7,40,0.66,61
2020-10-18,优,34,103,21,31,6,34,0.57,81
2020-10-19,优,29,60,13,25,6,32,0.52,80
2020-10-20,优,39,107,19,38,6,49,0.62,75
2020-10-21,良,64,209,41,52,7,83,0.83,25
2020-10-22,轻度污染,104,325,72,79,11,60,1.11,50
2020-10-23,良,79,287,25,111,8,39,0.59,67
2020-10-24,优,40,56,18,41,8,39,0.59,62
2020-10-25,优,36,41,15,34,6,43,0.48,56
2020-10-26,优,32,23,16,31,6,44,0.53,58
2020-10-27,优,32,38,20,26,6,40,0.59,65
2020-10-28,优,39,103,21,38,6,42,0.58,64
2020-10-29,优,38,73,16,37,6,29,0.52,73
2020-10-30,优,35,51,14,35,6,36,0.48,64
2020-10-31,优,41,64,17,41,6,53,0.56,50
2020-11-01,良,51,127,32,52,6,56,0.70,53
2020-11-02,良,80,311,54,79,6,40,0.84,83
2020-11-03,良,57,219,28,72,6,32,0.61,62
2020-11-04,优,33,45,11,33,5,30,0.43,56
2020-11-05,优,31,39,10,30,5,39,0.45,53
2020-11-06,优,47,73,29,51,7,62,0.70,49
2020-11-07,轻度污染,111,340,84,103,13,96,1.34,59
2020-11-08,轻度污染,102,351,58,114,8,42,0.67,73
2020-11-09,良,60,136,16,70,6,32,0.49,68
2020-11-10,优,45,54,18,46,7,53,0.62,56
2020-11-11,优,34,28,14,31,5,48,0.52,46
2020-11-12,优,33,22,15,30,5,48,0.50,56
2020-11-13,优,33,29,17,27,5,48,0.45,64
2020-11-14,优,45,60,26,45,6,50,0.57,66
2020-11-15,优,50,82,31,46,6,60,0.63,53
2020-11-16,优,37,37,21,37,6,44,0.55,47
2020-11-17,优,30,37,13,29,6,28,0.51,51
2020-11-18,优,36,156,12,36,8,24,0.50,53
2020-11-19,良,55,296,37,49,8,47,1.18,39
2020-11-20,良,52,247,36,35,5,30,0.85,50
2020-11-21,优,32,128,11,32,5,29,0.49,56
2020-11-22,优,20,40,12,15,4,30,0.55,37
2020-11-23,优,33,125,21,31,5,27,0.53,47
2020-11-24,优,23,38,15,16,5,34,0.45,38
2020-11-25,优,22,35,12,11,4,39,0.55,31
2020-11-26,优,26,65,13,13,5,48,0.87,13
2020-11-27,优,36,130,25,23,5,30,0.66,42
2020-11-28,优,37,116,23,34,6,26,0.54,50
2020-11-29,优,38,101,25,33,6,29,0.55,47
2020-11-30,良,75,227,54,58,7,35,0.73,62
2020-12-01,优,39,89,25,33,5,32,0.49,55
2020-12-02,优,28,32,14,28,5,36,0.42,42
2020-12-03,良,70,253,50,51,6,34,0.78,44
2020-12-04,优,43,132,29,38,7,40,0.61,39
2020-12-05,优,38,62,26,35,6,50,0.54,36
2020-12-06,优,38,47,24,37,5,60,0.54,28
2020-12-07,良,52,122,37,39,5,48,0.67,44
2020-12-08,良,71,237,51,51,7,35,0.73,58
2020-12-09,优,34,32,19,30,6,53,0.54,42
2020-12-10,良,88,213,65,69,8,73,0.99,10
2020-12-11,轻度污染,115,254,86,72,6,62,1.10,8
2020-12-12,重度污染,202,330,155,123,10,74,1.53,32
2020-12-13,中度污染,181,364,139,111,9,75,1.39,46
2020-12-14,优,24,45,16,18,4,26,0.57,47
2020-12-15,优,30,84,20,29,6,34,0.64,41
2020-12-16,良,57,201,40,49,10,42,0.83,37
2020-12-17,优,48,126,33,41,7,48,0.66,41
2020-12-18,良,64,211,46,43,7,48,0.77,43
2020-12-19,良,60,171,43,46,6,41,0.71,45
2020-12-20,优,28,23,16,27,4,39,0.49,45
2020-12-21,良,56,84,39,47,9,78,0.85,28
2020-12-22,良,83,155,61,61,8,96,0.91,24
2020-12-23,良,65,85,46,48,6,83,0.70,21
2020-12-24,轻度污染,129,294,93,93,10,74,1.08,38
2020-12-25,良,62,130,31,75,6,62,0.59,35
2020-12-26,优,37,37,16,36,4,61,0.47,31
2020-12-27,良,88,139,65,67,9,81,1.08,14
2020-12-28,轻度污染,125,217,92,71,8,77,1.18,31
2020-12-29,优,39,72,20,28,5,65,0.65,22
2020-12-30,优,45,197,17,49,7,23,0.58,47
2020-12-31,良,55,240,30,61,9,40,0.80,32
